1775;31;12;2015;5;2;18;31;42;51;56;6;41088919.05;1;
1774;26;12;2015;7;1;12;20;30;52;60;0;
1773;24;12;2015;5;15;30;39;41;45;59;0;
1772;22;12;2015;3;12;19;27;39;41;45;2;98688974.76;
1771;19;12;2015;7;2;20;27;28;32;38;0;
1770;16;12;2015;4;11;26;27;30;34;41;0;
1769;12;12;2015;7;32;37;44;47;54;60;0;
1768;09;12;2015;4;5;7;11;34;35;50;0;
1767;05;12;2015;7;16;26;35;39;44;45;0;
1766;02;12;2015;4;22;23;41;46;53;60;0;
1765;28;11;2015;7;1;6;28;37;56;58;0;
1764;25;11;2015;4;6;7;29;39;41;55;1;205329753.89;
1763;21;11;2015;7;9;12;15;21;31;36;0;
1762;18;11;2015;4;26;32;42;45;55;59;0;
1761;14;11;2015;7;9;10;36;50;53;55;0;
1760;13;11;2015;6;10;24;25;36;47;48;0;
1759;10;11;2015;3;2;14;21;22;51;60;0;
1758;07;11;2015;7;6;11;16;23;36;42;0;
1757;04;11;2015;4;13;25;28;37;43;56;0;
1756;31;10;2015;7;6;13;14;28;35;45;0;
1755;28;10;2015;4;2;5;8;18;30;48;0;
1754;24;10;2015;7;20;27;30;31;40;53;0;
1753;21;10;2015;4;8;15;29;35;45;54;1;47335685.52;
1752;17;10;2015;7;9;36;37;53;55;60;0;
1751;15;10;2015;5;15;22;23;42;51;57;0;
1750;13;10;2015;3;15;17;20;31;41;48;0;
1749;10;10;2015;7;3;13;14;29;33;43;0;
1748;07;10;2015;4;2;10;13;41;49;53;0;
1747;03;10;2015;7;6;33;34;48;53;59;2;23221167.26;
1746;30;09;2015;4;6;18;37;40;41;58;0;
1745;26;09;2015;7;9;13;18;47;52;60;0;
1744;23;09;2015;4;9;12;14;29;42;56;0;
1743;19;09;2015;7;4;10;29;31;34;35;0;
1742;16;09;2015;4;11;19;21;23;27;52;0;
1741;12;09;2015;7;15;18;20;32;48;49;1;31114779.74;
1740;09;09;2015;4;10;15;25;38;47;53;0;
1739;05;09;2015;7;9;10;17;32;34;46;0;
1738;02;09;2015;4;12;28;37;46;48;53;1;38615395.78;
1737;29;08;2015;7;5;8;42;50;51;59;0;
1736;26;08;2015;4;12;13;24;29;32;41;0;
1735;22;08;2015;7;6;16;33;34;45;46;0;
1734;19;08;2015;4;12;17;25;29;41;52;0;
1733;15;08;2015;7;3;5;9;14;41;46;1;3330428.53;
1732;12;08;2015;4;25;34;38;45;53;60;1;7041557.17;
1731;08;08;2015;7;5;18;27;43;49;59;0;
1730;06;08;2015;5;1;10;17;24;42;51;2;13940874.15;
1729;04;08;2015;3;7;14;23;43;44;53;0;
1728;01;08;2015;7;3;8;28;39;42;59;0;
1727;29;07;2015;4;4;6;19;20;40;41;1;46391009.23;
1726;25;07;2015;7;3;10;42;49;54;57;0;
1725;22;07;2015;4;16;18;26;30;31;34;0;
1724;18;07;2015;7;27;33;37;39;58;60;0;
1723;15;07;2015;4;14;27;30;46;52;60;0;
1722;11;07;2015;7;9;23;39;41;49;58;0;
1721;09;07;2015;5;4;12;19;33;36;38;1;36404331.56;
1720;07;07;2015;3;18;23;31;39;49;57;0;
1719;04;07;2015;7;1;22;31;34;44;54;0;
1718;01;07;2015;4;4;30;31;32;47;53;0;
1717;27;06;2015;7;2;9;16;37;44;58;0;
1716;24;06;2015;4;2;25;36;41;42;53;1;40781877.95;
1715;20;06;2015;7;16;20;35;40;53;60;0;
1714;17;06;2015;4;2;8;24;36;51;52;0;
1713;13;06;2015;7;3;10;16;23;27;29;2;31598692.07;
1712;10;06;2015;4;2;12;19;29;50;59;0;
1711;06;06;2015;7;22;26;38;39;45;50;0;
1710;03;06;2015;4;7;21;28;56;58;59;0;
