1890;31;12;2016;7;5;11;22;24;51;53;6;36824758.22;1;
1889;24;12;2016;7;16;23;25;28;30;44;0;
1888;22;12;2016;5;1;10;17;18;45;48;2;20091578.77;
1887;20;12;2016;3;11;23;34;41;46;56;0;
1886;17;12;2016;7;3;7;15;40;45;54;0;
1885;14;12;2016;4;7;14;18;23;32;59;0;
1884;10;12;2016;7;1;4;23;32;38;59;0;
1883;07;12;2016;4;16;27;28;47;59;60;0;
1882;03;12;2016;7;9;10;19;35;37;41;0;
1881;30;11;2016;4;3;10;30;44;53;56;1;18918141.78;
1880;26;11;2016;7;5;16;19;37;51;56;0;
1879;23;11;2016;4;5;10;20;57;58;59;1;12957556.93;
1878;19;11;2016;7;12;16;26;40;56;57;0;
1877;16;11;2016;4;13;16;23;24;32;35;0;
1876;12;11;2016;7;7;18;39;41;44;51;0;
1875;10;11;2016;5;1;45;47;52;53;55;1;29697112.87;
1874;08;11;2016;3;10;28;37;43;44;47;0;
1873;05;11;2016;7;5;25;28;41;53;54;0;
1872;03;11;2016;5;11;13;25;39;46;56;0;
1871;29;10;2016;7;3;11;17;33;52;58;1;76548193.31;
1870;26;10;2016;4;18;20;30;32;33;40;0;
1869;22;10;2016;7;11;23;24;26;40;52;0;
1868;20;10;2016;5;1;5;23;25;28;31;0;
1867;18;10;2016;3;3;10;17;21;22;43;0;
1866;15;10;2016;7;14;17;36;38;44;60;0;
1865;13;10;2016;5;1;5;31;32;37;42;0;
1864;08;10;2016;7;4;5;14;37;40;60;0;
1863;05;10;2016;4;16;23;45;56;58;59;0;
1862;01;10;2016;7;2;8;35;42;49;56;2;2915182.12;
1861;28;09;2016;4;2;4;9;35;45;60;0;
1860;24;09;2016;7;10;30;36;40;44;60;1;57628178.83;
1859;22;09;2016;5;1;13;14;21;26;51;0;
1858;20;09;2016;3;22;28;30;33;55;59;0;
1857;17;09;2016;7;13;23;25;35;52;53;0;
1856;14;09;2016;4;2;9;14;22;32;37;0;
1855;10;09;2016;7;6;10;15;24;38;39;0;
1854;08;09;2016;5;25;30;31;34;43;59;0;
1853;03;09;2016;7;1;2;34;39;41;45;1;9543014.95;
1852;31;08;2016;4;13;17;29;45;49;50;0;
1851;27;08;2016;7;8;18;21;22;35;37;0;
1850;24;08;2016;4;23;24;32;38;40;41;1;58632725.66;
1849;20;08;2016;7;3;5;11;27;35;44;0;
1848;17;08;2016;4;9;40;41;50;55;58;0;
1847;13;08;2016;7;1;6;45;49;50;57;0;
1846;11;08;2016;5;6;24;26;30;34;49;0;
1845;09;08;2016;3;3;9;13;29;30;51;0;
1844;06;08;2016;7;3;4;37;39;48;50;0;
1843;03;08;2016;4;8;26;28;33;41;54;1;2685394.05;
1842;30;07;2016;7;16;18;22;24;34;43;1;27801637.78;
