1035;31;12;2008;4;1;11;26;51;59;60;0;
1034;27;12;2008;7;1;3;18;20;42;49;0;
1033;24;12;2008;4;5;6;17;33;39;54;0;
1032;20;12;2008;7;15;16;26;29;43;57;0;
1031;17;12;2008;4;24;33;40;43;46;49;1;19067463.74;
1030;13;12;2008;7;1;8;23;37;54;57;0;
1029;10;12;2008;4;5;16;17;20;24;32;1;32271347.11;
1028;06;12;2008;7;20;26;34;51;52;54;0;
1027;03;12;2008;4;18;20;33;44;47;60;0;
1026;29;11;2008;7;6;10;17;33;51;53;0;
1025;26;11;2008;4;10;27;28;29;40;52;0;
1024;22;11;2008;7;18;22;28;29;39;53;0;
1023;19;11;2008;4;2;7;8;18;40;45;0;
1022;16;11;2008;1;5;21;31;39;40;56;0;
1021;12;11;2008;4;2;33;42;43;51;55;1;17819642.97;
1020;08;11;2008;3;1;2;19;32;39;52;0;
1019;05;11;2008;4;4;13;23;29;46;47;0;
1018;01;11;2008;7;9;24;44;51;55;58;0;
1017;29;10;2008;4;6;19;31;34;51;56;0;
1016;25;10;2008;7;5;9;11;20;25;60;1;13814409.97;
1015;22;10;2008;4;3;8;17;26;28;49;0;
1014;18;10;2008;7;8;9;25;41;57;60;0;
1013;15;10;2008;4;7;9;12;19;20;41;1;15668367.92;
1012;11;10;2008;7;14;19;40;47;55;58;0;
1011;08;10;2008;4;2;11;21;30;35;52;0;
1010;04;10;2008;7;2;3;13;37;46;54;0;
1009;01;10;2008;4;1;6;12;29;34;58;2;2591825.61;
1008;27;09;2008;7;7;13;15;34;42;48;0;
1007;24;09;2008;4;4;27;36;37;49;52;0;
1006;20;09;2008;7;2;4;17;33;48;55;1;1675260.09;
1005;17;09;2008;4;4;6;12;37;41;42;1;12989451.54;
1004;13;09;2008;7;29;40;43;44;45;47;0;
1003;10;09;2008;4;5;10;16;23;26;27;1;1609524.90;
1002;06;09;2008;7;3;7;25;31;40;58;1;24880988.57;
1001;03;09;2008;4;12;15;27;37;51;60;0;
1000;30;08;2008;7;29;38;39;49;53;58;0;
999;27;08;2008;4;18;24;36;44;55;58;0;
998;23;08;2008;7;3;4;21;22;28;32;0;
997;20;08;2008;4;9;17;18;32;53;55;0;
996;16;08;2008;7;7;15;20;21;23;29;2;14458257.67;
995;13;08;2008;4;4;16;31;36;54;55;0;
994;09;08;2008;7;3;20;29;40;44;58;0;
993;06;08;2008;4;5;24;25;26;42;60;0;
992;02;08;2008;7;1;4;6;8;25;28;0;
991;30;07;2008;4;8;9;15;38;41;60;0;
990;26;07;2008;7;2;10;15;18;29;39;2;26586140.51;
989;23;07;2008;4;2;21;27;29;32;38;0;
988;19;07;2008;7;8;17;46;48;56;60;0;
987;16;07;2008;4;13;27;31;34;47;58;0;
986;12;07;2008;7;6;15;19;24;31;32;0;
985;09;07;2008;4;4;16;18;46;56;59;0;
984;05;07;2008;7;4;10;20;43;46;47;0;
983;02;07;2008;4;16;22;32;38;40;45;1;24038180.79;
982;28;06;2008;7;8;12;24;40;43;49;0;
981;25;06;2008;4;1;8;34;41;53;58;0;
