1665;31;12;2014;4;1;5;11;16;20;56;4;65823888.16;1;
1664;24;12;2014;4;8;21;23;29;36;48;1;7993708.78;
1663;20;12;2014;7;18;20;27;40;49;55;0;
1662;17;12;2014;4;10;14;25;29;33;57;2;4077429.91;
1661;13;12;2014;7;13;16;27;43;48;58;0;
1660;10;12;2014;4;8;17;34;38;42;51;1;33639041.43;
1659;06;12;2014;7;4;10;20;33;37;49;0;
1658;03;12;2014;4;7;11;19;23;40;49;1;3748248.31;
1657;29;11;2014;7;7;10;14;37;45;54;1;8336476.39;
1656;26;11;2014;4;4;6;11;43;54;56;0;
1655;22;11;2014;7;7;24;28;46;53;56;2;67657559.48;
1654;19;11;2014;4;7;16;33;42;50;58;0;
1653;14;11;2014;6;1;21;22;27;32;45;0;
1652;12;11;2014;4;7;24;26;28;44;57;0;
1651;08;11;2014;7;8;27;35;38;41;44;0;
1650;05;11;2014;4;17;23;29;38;57;60;0;
1649;01;11;2014;7;24;33;38;42;44;54;0;
1648;29;10;2014;4;15;16;18;20;22;48;0;
1647;25;10;2014;7;12;17;23;38;53;54;1;61050152.43;
1646;22;10;2014;4;19;23;34;40;41;58;0;
1645;18;10;2014;7;8;18;21;31;37;38;0;
1644;15;10;2014;4;10;13;16;22;34;60;0;
1643;11;10;2014;7;16;19;20;28;37;60;0;
1642;08;10;2014;4;3;23;42;43;47;60;0;
1641;04;10;2014;7;23;29;30;33;46;51;0;
1640;01;10;2014;4;2;6;18;23;31;46;2;15134013.55;
1639;27;09;2014;7;16;29;34;35;49;51;2;28473749.18;
1638;24;09;2014;7;1;2;38;41;42;58;0;
1637;20;09;2014;7;1;5;24;47;55;56;0;
1636;17;09;2014;4;19;26;33;35;51;52;0;
1635;13;09;2014;7;8;23;28;30;32;51;0;
1634;10;09;2014;4;9;10;23;33;44;51;1;7065301.82;
1633;06;09;2014;7;1;2;11;13;36;49;0;
1632;03;09;2014;4;6;18;24;27;56;59;1;46770615.69;
1631;30;08;2014;7;4;29;44;47;48;60;0;
1630;27;08;2014;4;1;7;30;43;44;54;0;
1629;23;08;2014;7;4;20;24;35;47;59;0;
1628;20;08;2014;4;26;29;34;38;50;60;0;
1627;16;08;2014;7;20;26;32;41;45;57;1;44340626.24;
1626;13;08;2014;4;3;5;14;35;43;52;0;
1625;09;08;2014;7;11;22;36;40;45;52;0;
1624;07;08;2014;5;2;27;32;41;47;58;0;
1623;05;08;2014;3;33;43;49;50;56;59;0;
1622;02;08;2014;7;4;5;7;21;45;53;0;
1621;30;07;2014;4;10;22;24;38;39;49;1;29279523.38;
1620;26;07;2014;7;13;23;27;34;38;57;0;
1619;23;07;2014;4;5;8;17;42;46;47;0;
1618;19;07;2014;7;9;20;24;43;51;52;1;3400793.67;
1617;16;07;2014;4;3;23;26;31;47;54;2;16075904.16;
1616;12;07;2014;7;28;31;40;42;46;58;0;
1615;09;07;2014;4;5;20;26;31;33;44;0;
1614;05;07;2014;7;14;17;21;27;43;49;1;6912438.29;
1613;02;07;2014;4;4;18;31;44;46;49;0;
1612;28;06;2014;7;6;13;17;36;42;51;2;21337822.84;
1611;25;06;2014;4;24;28;47;50;51;58;0;
1610;21;06;2014;7;1;4;9;35;36;53;0;
1609;18;06;2014;4;2;6;13;26;53;60;0;
1608;14;06;2014;7;5;6;17;43;54;59;0;
1607;11;06;2014;4;7;31;32;41;51;52;0;
1606;07;06;2014;7;1;15;37;42;46;54;1;31599293.88;
1605;04;06;2014;4;9;19;21;30;31;42;0;
1604;31;05;2014;7;2;21;24;27;40;51;0;
1603;28;05;2014;4;13;20;27;31;53;60;0;
1602;24;05;2014;7;8;12;22;35;40;44;1;7222388.90;
1601;21;05;2014;4;8;10;24;45;56;60;0;
1600;17;05;2014;7;9;23;32;35;46;57;1;17751928.34;
1599;14;05;2014;4;3;10;15;35;36;58;1;11882469.39;
1598;10;05;2014;7;29;31;36;42;47;53;0;
1597;07;05;2014;4;5;10;16;44;50;52;0;
1596;03;05;2014;7;1;5;7;10;12;45;1;2826993.10;
1595;30;04;2014;4;2;5;8;42;46;59;2;10975751.52;
1594;26;04;2014;7;6;7;8;23;43;53;0;
1593;23;04;2014;4;4;9;17;18;21;38;1;5259292.04;
1592;19;04;2014;7;31;36;38;41;42;49;0;
1591;16;04;2014;4;4;10;23;33;38;55;1;37626306.90;
1590;12;04;2014;7;7;20;34;40;44;55;0;
1589;09;04;2014;4;4;5;11;19;41;51;0;
1588;05;04;2014;7;23;29;32;36;45;49;2;25541942.10;
1587;02;04;2014;4;8;19;21;30;52;56;0;
1586;29;03;2014;7;8;39;43;46;47;58;0;
1585;26;03;2014;4;2;43;47;48;49;55;0;
1584;22;03;2014;7;3;22;27;28;50;54;0;
1583;19;03;2014;4;2;9;17;18;45;47;0;
1582;15;03;2014;7;1;4;13;17;38;48;1;7343875.35;
1581;12;03;2014;4;14;15;25;30;31;34;0;
1580;08;03;2014;7;1;6;14;17;33;36;2;16776243.36;
1579;05;03;2014;4;25;34;40;49;51;60;0;
1578;01;03;2014;7;3;6;30;37;53;56;0;
1577;26;02;2014;4;11;14;25;32;51;59;1;7599721.82;
1576;22;02;2014;7;13;15;21;26;30;46;0;
1575;19;02;2014;4;1;4;5;14;45;56;1;111503902.49;
1574;15;02;2014;7;6;27;28;33;46;48;0;
1573;12;02;2014;4;7;16;21;35;36;38;0;
1572;08;02;2014;7;20;27;42;45;46;47;0;
1571;05;02;2014;4;3;29;32;46;55;60;0;
1570;01;02;2014;7;15;18;24;42;46;56;0;
1569;29;01;2014;4;5;15;18;31;42;53;0;
1568;25;01;2014;7;19;24;25;28;42;58;0;
1567;22;01;2014;4;2;15;30;38;48;53;0;
1566;18;01;2014;7;5;6;11;32;36;60;1;14791263.61;
1565;15;01;2014;4;18;37;39;41;43;51;0;
1564;11;01;2014;7;25;38;44;46;53;54;1;3219906.28;
1563;09;01;2014;5;1;6;13;20;36;43;1;6872625.83;
1562;04;01;2014;7;10;12;23;37;47;51;0;
1561;02;01;2014;5;23;26;28;54;55;60;0;
