2110;31;12;2018;2;5;10;12;18;25;33;52;5818007.36;1;
2109;20;12;2018;5;4;12;16;34;44;49;0;
2108;18;12;2018;3;19;22;29;41;44;59;0;
2107;15;12;2018;7;8;38;44;50;56;60;0;
2106;12;12;2018;4;3;27;36;39;40;43;0;
2105;08;12;2018;7;11;13;16;24;31;46;0;
2104;06;12;2018;5;2;10;12;27;45;56;0;
2103;04;12;2018;3;3;13;40;44;46;50;0;
2102;01;12;2018;7;4;6;17;34;51;57;0;
2101;28;11;2018;4;2;8;18;37;56;58;0;
2100;24;11;2018;7;1;10;11;13;35;49;1;69186484.11;
2099;21;11;2018;4;5;15;20;27;30;58;0;
2098;17;11;2018;7;2;8;18;27;38;60;0;
2097;14;11;2018;4;9;24;28;45;49;51;0;
2096;10;11;2018;7;6;11;13;19;24;51;0;
2095;07;11;2018;4;16;29;35;43;49;56;0;
2094;03;11;2018;7;4;16;19;31;33;44;0;
2093;31;10;2018;4;8;14;27;34;52;54;0;
2092;27;10;2018;7;11;13;15;17;22;27;0;
2091;25;10;2018;5;10;11;12;37;38;59;1;20024894.84;
2090;23;10;2018;3;8;11;18;37;40;51;0;
2089;20;10;2018;7;5;10;32;38;48;49;0;
2088;17;10;2018;4;3;14;24;27;38;56;1;2526635.00;
2087;13;10;2018;7;2;18;19;23;34;53;1;27364769.44;
2086;10;10;2018;4;4;35;43;46;47;53;0;
2085;06;10;2018;7;12;21;25;37;38;49;0;
2084;03;10;2018;4;7;20;26;37;38;39;0;
2083;29;09;2018;7;1;18;19;33;56;60;0;
2082;26;09;2018;4;6;25;33;42;48;49;1;2420701.10;
2081;22;09;2018;7;13;18;35;40;41;42;1;21763750.54;
2080;20;09;2018;5;10;22;40;46;55;58;0;
2079;18;09;2018;7;1;2;14;37;55;58;0;
2078;15;09;2018;7;2;11;15;30;36;39;0;
2077;12;09;2018;4;13;16;26;35;37;39;1;27758694.68;
2076;08;09;2018;7;5;6;12;15;22;43;0;
2075;05;09;2018;4;7;9;23;33;57;59;0;
2074;01;09;2018;7;8;18;23;37;42;58;2;22327541.33;
2073;29;08;2018;4;12;15;18;30;52;55;0;
2072;25;08;2018;7;10;12;13;20;22;54;0;
2071;22;08;2018;4;24;33;34;35;46;60;0;
2070;18;08;2018;7;5;26;27;34;42;48;0;
2069;16;08;2018;5;3;17;34;35;40;48;0;
2068;14;08;2018;3;3;5;9;40;42;47;0;
2067;11;08;2018;7;2;11;13;26;32;59;0;
2066;08;08;2018;4;6;25;27;35;45;55;1;35155103.28;
2065;04;08;2018;7;4;11;20;30;37;43;0;
2064;01;08;2018;4;10;14;36;53;55;60;0;
2063;28;07;2018;7;6;10;19;24;25;29;0;
2062;25;07;2018;4;8;10;15;23;25;34;1;73450153.75;
2061;21;07;2018;7;33;36;40;44;45;54;0;
2060;18;07;2018;4;8;9;11;25;39;41;0;
2059;14;07;2018;7;4;5;36;40;44;56;0;
2058;11;07;2018;4;4;19;23;29;56;59;0;
2057;07;07;2018;7;10;13;20;37;38;54;0;
2056;05;07;2018;5;18;22;29;34;36;47;0;
2055;03;07;2018;3;6;25;35;43;46;53;0;
2054;30;06;2018;7;4;7;12;22;26;39;0;
2053;27;06;2018;4;12;22;27;37;40;55;0;
2052;23;06;2018;7;50;51;56;57;58;59;4;9627559.21;
2051;20;06;2018;4;1;5;6;37;44;53;0;
2050;16;06;2018;7;8;31;32;33;38;50;0;
2049;13;06;2018;4;10;19;27;31;51;53;0;
2048;09;06;2018;7;10;19;26;35;38;39;0;
