1350;31;12;2011;7;3;4;29;36;45;55;5;35523497.52;1;
1349;24;12;2011;7;9;19;20;50;51;60;1;7099412.95;
1348;22;12;2011;5;7;12;38;39;45;56;0;
1347;20;12;2011;3;9;19;45;46;54;56;0;
1346;17;12;2011;7;12;32;40;47;48;59;1;24409476.19;
1345;14;12;2011;4;7;17;19;26;40;50;0;
1344;10;12;2011;7;8;19;21;36;42;59;3;12497169.80;
1343;07;12;2011;4;19;20;31;42;51;56;0;
1342;03;12;2011;7;5;7;42;46;50;60;0;
1341;30;11;2011;4;1;11;20;37;40;52;0;
1340;26;11;2011;7;13;21;30;36;59;60;0;
1339;23;11;2011;4;7;10;14;16;54;59;0;
1338;19;11;2011;7;1;18;19;33;43;60;1;5448452.03;
1337;16;11;2011;4;2;20;35;38;45;51;0;
1336;12;11;2011;7;1;32;38;47;51;54;1;3086420.09;
1335;09;11;2011;4;3;14;20;22;49;51;1;21885288.49;
1334;05;11;2011;7;1;6;8;10;25;27;0;
1333;03;11;2011;5;25;26;28;33;42;51;0;
1332;29;10;2011;7;3;5;13;24;35;59;1;2963357.08;
1331;26;10;2011;4;9;24;26;39;46;57;1;29215205.37;
1330;22;10;2011;7;8;18;21;30;48;49;0;
1329;19;10;2011;4;7;8;11;39;43;50;0;
1328;15;10;2011;7;10;23;27;43;53;59;1;45390782.32;
1327;13;10;2011;5;16;35;36;41;52;54;0;
1326;08;10;2011;7;10;11;18;19;30;50;0;
1325;05;10;2011;4;2;5;16;20;35;43;0;
1324;01;10;2011;7;18;29;31;44;51;57;0;
1323;28;09;2011;4;6;15;25;37;48;55;0;
1322;24;09;2011;7;10;21;43;47;53;55;0;
1321;21;09;2011;4;10;47;51;53;59;60;1;31071213.53;
1320;17;09;2011;7;17;24;25;38;41;55;0;
1319;14;09;2011;4;4;5;16;18;27;51;0;
1318;10;09;2011;7;11;14;16;28;34;46;0;
1317;08;09;2011;5;6;13;29;30;35;37;0;
1316;03;09;2011;7;8;13;25;34;42;48;1;2824002.29;
1315;31;08;2011;4;1;27;29;38;50;52;1;63981675.84;
1314;27;08;2011;7;38;42;44;52;58;60;0;
1313;24;08;2011;4;1;4;26;39;43;49;0;
1312;20;08;2011;7;5;20;22;28;29;30;0;
1311;17;08;2011;4;7;9;12;19;45;54;0;
1310;13;08;2011;7;8;9;14;32;53;59;0;
1309;11;08;2011;5;7;12;25;26;32;39;0;
1308;09;08;2011;3;7;8;24;30;33;47;0;
1307;06;08;2011;7;7;10;32;43;47;54;1;32075789.45;
1306;03;08;2011;4;6;19;22;34;43;45;0;
1305;30;07;2011;7;3;5;11;36;44;46;0;
1304;27;07;2011;4;7;14;15;20;23;35;0;
1303;23;07;2011;7;8;19;46;51;52;54;0;
1302;20;07;2011;4;2;10;15;44;56;57;0;
1301;16;07;2011;7;3;16;23;25;51;56;1;2751015.40;
1300;13;07;2011;4;43;44;46;53;54;59;2;9484391.42;
1299;09;07;2011;7;8;22;32;43;53;56;0;
1298;06;07;2011;4;14;15;30;53;55;60;1;9047534.60;
1297;02;07;2011;7;2;5;11;13;56;59;0;
1296;29;06;2011;4;10;14;43;46;49;53;0;
1295;25;06;2011;7;2;5;15;20;43;57;1;73451540.26;
1294;22;06;2011;4;4;6;29;48;50;51;0;
1293;18;06;2011;7;1;13;24;40;44;50;0;
1292;15;06;2011;4;9;11;23;30;31;54;0;
1291;11;06;2011;7;18;40;47;54;57;58;0;
1290;08;06;2011;4;2;3;14;23;34;50;0;
1289;04;06;2011;7;1;3;8;13;27;52;2;26440275.46;
1288;01;06;2011;4;17;30;32;40;42;56;0;
1287;28;05;2011;7;11;12;31;33;42;52;0;
1286;25;05;2011;4;2;5;28;33;51;52;0;
1285;21;05;2011;7;10;15;28;31;33;38;0;
1284;18;05;2011;4;20;21;26;29;31;36;0;
1283;14;05;2011;7;8;30;40;44;59;60;0;
1282;11;05;2011;4;4;23;39;52;55;56;0;
1281;07;05;2011;7;8;11;14;30;36;38;1;34943738.22;
1280;04;05;2011;4;6;10;16;20;29;54;0;
1279;30;04;2011;7;8;14;29;35;36;40;0;
1278;27;04;2011;4;4;16;24;25;30;56;0;
1277;23;04;2011;7;12;18;31;50;59;60;0;
1276;20;04;2011;4;5;9;11;22;36;40;2;35704303.03;
1275;16;04;2011;7;2;14;48;55;58;60;0;
1274;13;04;2011;4;13;17;21;39;40;59;0;
1273;09;04;2011;7;13;19;26;40;58;60;0;
1272;06;04;2011;4;13;26;27;28;35;52;0;
1271;02;04;2011;4;1;2;39;48;52;59;0;
1270;30;03;2011;4;5;9;24;31;33;42;0;
1269;26;03;2011;7;4;5;15;17;27;51;2;19413790.51;
1268;23;03;2011;4;3;16;17;44;53;60;0;
1267;19;03;2011;7;4;20;30;41;47;58;0;
1266;16;03;2011;4;6;10;33;39;42;60;0;
1265;12;03;2011;7;13;19;24;46;50;60;0;
1264;09;03;2011;4;4;17;36;37;51;56;0;
1263;05;03;2011;7;4;18;26;36;41;53;0;
1262;02;03;2011;4;5;7;8;9;11;39;2;16677746.77;
1261;26;02;2011;7;10;14;22;41;42;53;0;
1260;23;02;2011;4;19;23;29;31;41;53;0;
1259;19;02;2011;7;4;6;39;46;54;58;0;
1258;16;02;2011;4;11;26;47;55;57;59;0;
1257;12;02;2011;7;2;15;26;27;30;52;2;26211767.61;
1256;09;02;2011;4;26;33;35;38;43;53;0;
1255;05;02;2011;7;5;23;38;39;51;54;0;
1254;02;02;2011;4;7;9;14;18;29;39;0;
1253;29;01;2011;7;2;17;23;43;44;51;0;
1252;26;01;2011;4;2;14;35;39;49;51;0;
1251;22;01;2011;7;5;27;34;46;48;52;0;
1250;19;01;2011;4;1;2;24;40;51;59;0;
1249;15;01;2011;7;3;8;36;40;51;53;1;11177972.67;
1248;12;01;2011;4;20;33;34;57;58;60;0;
1247;08;01;2011;7;3;9;11;24;36;51;0;
1246;05;01;2011;4;10;37;40;43;57;59;0;
