1560;31;12;2013;3;20;30;36;38;47;53;4;56169465.02;1;
1559;21;12;2013;7;8;12;16;29;37;58;1;51491466.00;
1558;19;12;2013;5;7;15;17;31;42;54;0;
1557;17;12;2013;3;4;16;18;31;45;46;0;
1556;14;12;2013;7;1;4;7;10;11;52;0;
1555;11;12;2013;4;2;5;23;33;52;59;0;
1554;07;12;2013;7;30;32;49;50;52;53;0;
1553;04;12;2013;4;20;21;22;29;46;60;0;
1552;30;11;2013;7;7;18;24;26;39;46;0;
1551;27;11;2013;4;2;15;19;21;23;38;1;2820316.51;
1550;23;11;2013;7;9;13;21;27;36;56;1;23634735.21;
1549;20;11;2013;4;10;12;16;20;32;53;1;5772796.80;
1548;16;11;2013;7;19;41;42;44;47;54;0;
1547;13;11;2013;4;2;9;10;18;21;28;1;6867422.89;
1546;09;11;2013;7;4;17;38;44;53;60;0;
1545;06;11;2013;4;4;6;11;24;45;48;1;80499108.16;
1544;01;11;2013;6;2;21;30;35;45;50;0;
1543;30;10;2013;4;7;15;20;23;30;41;0;
1542;26;10;2013;7;7;11;12;30;39;57;0;
1541;23;10;2013;4;5;24;37;44;49;58;0;
1540;19;10;2013;7;3;17;27;32;47;54;0;
1539;16;10;2013;4;8;10;20;26;49;58;0;
1538;11;10;2013;6;23;27;35;52;53;57;1;2163459.28;
1537;09;10;2013;4;6;10;33;50;51;56;1;23232379.04;
1536;05;10;2013;7;13;18;29;32;50;58;0;
1535;02;10;2013;4;8;9;25;41;54;55;0;
1534;28;09;2013;7;1;12;28;29;34;48;1;5734618.57;
1533;25;09;2013;4;13;21;29;34;47;57;0;
1532;21;09;2013;7;2;11;23;31;42;44;3;1934416.36;
1531;18;09;2013;4;12;13;24;41;42;44;0;
1530;14;09;2013;7;10;16;28;33;48;53;2;7800140.92;
1529;11;09;2013;4;11;15;17;34;35;49;1;8144582.40;
1528;06;09;2013;6;4;13;15;19;36;58;0;
1527;04;09;2013;4;16;32;36;42;44;48;0;
1526;31;08;2013;7;10;16;28;47;51;59;1;31746274.15;
1525;28;08;2013;4;2;26;30;35;46;54;0;
1524;24;08;2013;7;2;12;40;46;52;53;0;
1523;21;08;2013;4;22;25;31;39;41;44;0;
1522;17;08;2013;7;5;8;23;32;33;56;0;
1521;14;08;2013;4;11;14;18;30;33;39;1;25313774.00;
1520;10;08;2013;7;7;31;35;36;46;48;0;
1519;08;08;2013;5;5;6;15;23;56;59;0;
1518;06;08;2013;3;8;9;28;41;48;55;0;
1517;03;08;2013;7;7;17;38;45;52;56;0;
1516;31;07;2013;4;4;18;20;34;45;60;1;2581185.45;
1515;27;07;2013;7;4;13;14;18;49;59;1;15200594.63;
1514;24;07;2013;4;16;17;23;42;59;60;1;14061405.08;
1513;20;07;2013;7;17;28;31;56;57;58;0;
1512;17;07;2013;4;11;28;35;42;46;58;0;
1511;13;07;2013;7;4;8;17;29;31;45;0;
1510;10;07;2013;4;1;8;17;44;46;53;1;22933056.04;
1509;06;07;2013;7;1;6;27;46;51;59;0;
1508;03;07;2013;4;17;18;30;35;39;58;2;21168975.92;
1507;29;06;2013;7;24;46;50;51;52;56;0;
1506;26;06;2013;4;3;14;18;34;42;49;0;
1505;22;06;2013;2;1;2;6;9;16;32;0;
1504;19;06;2013;4;2;10;12;30;41;42;0;
1503;15;06;2013;7;3;4;16;22;36;42;0;
1502;12;06;2013;4;6;22;43;51;52;57;0;
1501;08;06;2013;7;1;7;13;29;37;54;1;3144718.24;
1500;05;06;2013;4;10;18;31;43;57;59;1;22610179.37;
1499;01;06;2013;7;8;22;26;33;37;54;1;43036617.07;
1498;29;05;2013;4;6;11;27;40;46;49;0;
1497;25;05;2013;7;4;5;7;27;45;58;0;
1496;22;05;2013;4;14;18;28;41;47;54;0;
1495;18;05;2013;7;4;13;14;44;49;57;0;
1494;15;05;2013;4;2;14;24;28;35;50;0;
1493;11;05;2013;7;7;12;24;27;30;49;2;1471764.39;
1492;08;05;2013;4;4;9;18;44;46;48;1;26460707.33;
1491;04;05;2013;7;6;26;45;50;56;60;0;
1490;02;05;2013;5;1;3;31;32;43;52;0;
1489;27;04;2013;7;1;15;24;26;28;48;1;2867241.35;
1488;24;04;2013;4;4;22;25;38;45;51;1;6092267.98;
1487;20;04;2013;7;4;9;17;23;28;53;0;
1486;17;04;2013;4;1;6;10;34;40;54;1;37137524.71;
1485;13;04;2013;7;4;27;30;36;54;59;0;
1484;10;04;2013;4;17;20;24;29;49;53;0;
1483;06;04;2013;7;1;35;39;53;55;56;0;
1482;03;04;2013;4;6;9;11;34;41;53;0;
1481;30;03;2013;7;17;27;28;40;44;55;0;
1480;27;03;2013;4;9;14;21;26;36;52;1;31618202.79;
1479;23;03;2013;7;21;48;50;54;57;60;0;
1478;20;03;2013;4;10;27;37;40;47;55;0;
1477;16;03;2013;7;3;4;46;50;56;59;0;
1476;13;03;2013;4;4;10;26;37;47;57;0;
1475;09;03;2013;7;12;13;37;44;48;51;1;16179244.60;
1474;06;03;2013;7;1;2;3;11;28;43;1;14742572.93;
1473;02;03;2013;7;2;12;33;57;58;60;0;
1472;27;02;2013;4;12;18;23;25;45;50;0;
1471;23;02;2013;7;10;25;33;36;40;58;0;
1470;20;02;2013;4;2;34;36;38;51;55;2;9438162.39;
1469;16;02;2013;7;4;13;35;54;56;58;0;
1468;13;02;2013;4;1;2;10;19;20;37;1;1542491.77;
1467;09;02;2013;7;23;24;26;41;52;53;1;3097080.96;
1466;06;02;2013;4;4;6;13;34;37;51;1;29873254.83;
1465;02;02;2013;7;6;11;16;26;44;53;0;
1464;30;01;2013;4;2;24;32;50;54;59;0;
1463;26;01;2013;7;13;22;28;29;40;48;0;
1462;23;01;2013;4;5;9;25;27;38;40;1;22470803.48;
1461;19;01;2013;7;31;36;44;47;49;54;0;
1460;16;01;2013;4;4;14;27;38;50;52;0;
1459;12;01;2013;7;2;6;30;34;35;52;1;13246202.09;
1458;09;01;2013;4;2;4;16;33;44;51;0;
1457;05;01;2013;7;15;16;34;42;46;59;0;
1456;02;01;2013;4;6;8;14;26;36;40;0;
