931;31;12;2007;2;7;17;19;34;36;39;0;
930;22;12;2007;7;20;28;37;46;49;55;0;
929;19;12;2007;4;16;27;35;39;49;57;0;
928;15;12;2007;7;4;10;32;33;49;60;1;5077029.42;
927;12;12;2007;4;19;23;26;31;33;36;0;
926;08;12;2007;7;21;33;34;40;41;59;0;
925;05;12;2007;4;8;22;36;37;46;52;1;40628613.64;
924;01;12;2007;7;2;20;21;27;51;60;0;
923;28;11;2007;4;2;15;39;50;53;57;0;
922;24;11;2007;7;12;13;19;41;45;49;0;
921;21;11;2007;4;1;9;35;41;48;57;0;
920;17;11;2007;7;5;17;24;52;55;57;0;
919;14;11;2007;4;3;25;31;41;43;60;0;
918;10;11;2007;7;4;8;12;38;44;52;0;
917;07;11;2007;4;23;25;30;46;47;59;0;
916;03;11;2007;7;5;28;33;36;37;38;0;
915;31;10;2007;4;17;20;26;28;48;49;1;9448268.16;
914;27;10;2007;7;9;12;23;33;45;51;0;
913;24;10;2007;4;14;30;36;38;46;59;1;2915782.13;
912;20;10;2007;7;4;19;21;26;29;54;0;
911;17;10;2007;4;1;6;28;29;46;49;1;15981772.55;
910;13;10;2007;7;3;15;27;29;36;53;0;
909;10;10;2007;4;17;22;26;28;38;42;0;
908;06;10;2007;7;1;9;19;25;50;52;0;
907;03;10;2007;4;9;36;37;41;51;53;0;
906;29;09;2007;7;7;14;24;29;35;39;1;1583115.71;
905;26;09;2007;4;2;4;15;16;55;57;1;18405503.18;
904;22;09;2007;7;32;44;48;51;53;59;0;
903;19;09;2007;4;5;17;20;32;41;55;0;
902;15;09;2007;7;18;23;50;52;55;58;0;
901;12;09;2007;4;13;16;32;33;34;56;0;
900;08;09;2007;7;4;18;21;34;38;59;1;23334752.92;
899;05;09;2007;4;18;20;36;53;54;58;0;
898;01;09;2007;7;3;4;8;30;45;54;2;27782053.83;
897;29;08;2007;4;7;21;22;43;46;57;0;
896;25;08;2007;7;5;11;22;31;35;41;0;
895;22;08;2007;4;2;41;43;55;57;58;0;
894;18;08;2007;7;20;24;28;37;41;44;0;
893;15;08;2007;4;3;18;26;51;53;56;0;
892;11;08;2007;7;1;19;42;44;49;52;0;
891;08;08;2007;4;15;16;19;22;34;35;0;
890;04;08;2007;7;7;9;17;21;22;54;0;
889;01;08;2007;4;20;24;34;39;54;60;0;
888;28;07;2007;7;24;40;50;52;54;60;1;18947548.96;
887;25;07;2007;4;1;12;21;32;34;44;0;
886;21;07;2007;7;17;33;37;50;55;59;0;
885;18;07;2007;4;4;13;31;33;47;51;0;
884;14;07;2007;7;2;11;12;14;22;39;0;
883;11;07;2007;4;21;32;37;52;53;60;0;
882;07;07;2007;7;17;41;42;44;45;60;1;21492982.24;
881;04;07;2007;4;4;18;24;43;51;56;0;
880;30;06;2007;7;25;30;37;46;49;51;0;
879;27;06;2007;4;10;28;29;35;42;46;0;
878;23;06;2007;7;11;12;37;38;43;54;0;
877;20;06;2007;4;13;15;20;28;31;36;0;
876;16;06;2007;7;4;8;12;41;45;60;0;
875;13;06;2007;4;18;20;24;36;53;58;1;26631943.24;
874;09;06;2007;7;10;20;42;44;52;59;0;
873;06;06;2007;4;4;19;30;34;57;59;0;
872;02;06;2007;7;5;18;31;43;55;58;0;
871;30;05;2007;4;1;5;10;17;47;58;0;
870;26;05;2007;7;8;21;34;40;43;52;0;
869;23;05;2007;4;27;29;42;49;50;51;1;16192436.64;
868;19;05;2007;7;21;22;25;40;51;57;0;
867;16;05;2007;4;10;19;26;28;44;54;0;
866;12;05;2007;7;5;27;36;40;46;48;0;
865;09;05;2007;4;23;26;27;41;51;53;0;
864;05;05;2007;7;8;11;31;33;42;57;0;
863;02;05;2007;4;15;24;32;50;53;57;0;
862;28;04;2007;7;2;8;11;12;19;35;1;1152211.30;
861;25;04;2007;4;39;40;42;47;59;60;1;10840760.96;
860;23;04;2007;2;2;8;17;22;42;44;0;
859;18;04;2007;4;9;12;34;46;47;57;0;
858;14;04;2007;7;4;18;23;31;37;54;2;8889537.74;
857;11;04;2007;4;2;3;17;49;50;59;0;
856;07;04;2007;7;11;15;40;41;42;47;0;
855;04;04;2007;4;3;24;31;42;43;53;0;
854;31;03;2007;7;3;17;24;25;27;44;0;
853;28;03;2007;4;30;38;46;51;56;59;0;
852;24;03;2007;7;6;14;23;34;38;44;0;
851;21;03;2007;4;3;16;19;32;35;58;3;4966312.44;
850;17;03;2007;7;7;22;25;44;59;60;0;
849;14;03;2007;4;8;9;39;44;49;58;0;
848;10;03;2007;7;17;27;32;34;47;56;1;1351049.04;
847;07;03;2007;4;14;15;27;42;44;48;1;40484388.84;
846;03;03;2007;7;2;3;44;47;50;54;0;
845;28;02;2007;4;14;19;20;40;48;52;0;
844;24;02;2007;7;16;24;34;44;54;57;0;
843;17;02;2007;7;1;16;34;36;45;48;0;
842;14;02;2007;4;7;9;30;44;51;60;0;
841;10;02;2007;7;7;22;32;36;38;51;0;
840;07;02;2007;4;17;29;31;35;43;59;0;
839;03;02;2007;7;7;8;11;18;37;43;0;
838;31;01;2007;4;9;23;30;38;44;47;0;
837;27;01;2007;7;5;6;16;24;34;60;1;25067473.09;
836;24;01;2007;4;17;22;28;38;52;59;0;
835;20;01;2007;7;18;31;33;49;57;58;0;
834;17;01;2007;4;10;16;17;34;44;51;1;2820323.56;
833;13;01;2007;7;13;16;46;53;57;58;0;
832;10;01;2007;4;15;17;23;33;39;49;1;52807317.17;
831;06;01;2007;7;3;32;33;42;48;50;0;
830;03;01;2007;4;2;13;41;49;51;53;0;
