1140;31;12;2009;5;10;27;40;46;49;58;2;72450747.46;1;
1139;26;12;2009;7;9;28;31;36;37;42;0;
1138;24;12;2009;5;2;4;15;18;25;36;0;
1137;22;12;2009;3;19;21;25;28;43;50;0;
1136;19;12;2009;7;7;31;32;34;37;43;0;
1135;16;12;2009;4;4;5;6;19;23;39;1;16270571.71;
1134;12;12;2009;7;9;22;29;36;51;56;0;
1133;09;12;2009;4;5;10;16;21;39;58;1;23878446.59;
1132;05;12;2009;7;12;27;30;33;52;55;0;
1131;02;12;2009;4;1;8;16;34;36;49;0;
1130;28;11;2009;7;5;18;23;32;49;54;0;
1129;25;11;2009;4;12;17;19;32;47;55;0;
1128;21;11;2009;7;8;16;24;39;52;60;1;1903809.92;
1127;18;11;2009;4;5;8;14;24;29;30;3;1463875.35;
1126;14;11;2009;7;4;31;42;52;57;59;0;
1125;11;11;2009;4;3;7;29;33;42;56;1;19093732.19;
1124;07;11;2009;7;7;11;16;18;33;49;0;
1123;04;11;2009;4;4;14;19;39;45;60;0;
1122;31;10;2009;7;26;44;46;49;55;56;0;
1121;28;10;2009;4;4;17;18;54;56;59;1;22023474.44;
1120;24;10;2009;7;7;35;40;44;50;55;0;
1119;21;10;2009;4;10;34;41;44;45;54;0;
1118;17;10;2009;7;8;20;21;43;44;55;0;
1117;14;10;2009;4;1;6;17;27;35;40;0;
1116;10;10;2009;7;4;9;13;17;20;47;1;14545870.49;
1115;07;10;2009;4;18;30;37;41;44;50;0;
1114;03;10;2009;7;3;15;16;22;25;54;1;2310563.74;
1113;30;09;2009;4;3;6;29;36;47;59;2;2321158.61;
1112;26;09;2009;7;4;32;34;43;52;58;0;
1111;23;09;2009;4;4;9;25;32;33;43;1;2100928.15;
1110;19;09;2009;7;6;14;26;28;42;45;2;12343077.59;
1109;16;09;2009;4;6;8;11;14;29;52;0;
1108;12;09;2009;7;7;9;39;43;44;60;0;
1107;09;09;2009;4;3;9;20;36;53;54;0;
1106;05;09;2009;7;4;15;43;47;50;60;0;
